,teamId,playerId,playerName,min,xG,eventType,teamColor,match_id,isOwnGoal,teamName,venue
110,8592,792303,Luis Suárez,75,0.08712753653526306,AttemptSaved,#007EC1,3904389,False,Marseille,H
111,8592,792303,Luis Suárez,75,0.09984171390533447,Goal,#007EC1,3904389,False,Marseille,H
112,8592,261313,Jordan Veretout,85,0.05706605315208435,AttemptSaved,#007EC1,3904389,False,Marseille,H
113,8592,792303,Luis Suárez,86,0.10518500208854675,Miss,#007EC1,3904389,False,Marseille,H
114,8592,792303,Luis Suárez,89,0.09195074439048767,Miss,#007EC1,3904389,False,Marseille,H
115,8592,792303,Luis Suárez,90,0.9583151936531067,Goal,#007EC1,3904389,False,Marseille,H
116,9851,1177358,Adrien Truffert,1,0.05705118179321289,AttemptSaved,#E13327,3904392,False,Rennes,H
117,9851,441871,Benjamin Bourigeaud,1,0.004812777042388916,Miss,#E13327,3904392,False,Rennes,H
118,9851,492158,Gaëtan Laborde,14,0.2581939101219177,AttemptSaved,#E13327,3904392,False,Rennes,H
119,9851,770136,Martin Terrier,20,0.14544525742530823,AttemptSaved,#E13327,3904392,False,Rennes,H
120,9851,717174,Joe Rodon,21,0.1442294418811798,Miss,#E13327,3904392,False,Rennes,H
121,9851,441871,Benjamin Bourigeaud,26,0.03170648217201233,Miss,#E13327,3904392,False,Rennes,H
122,9851,762721,Lovro Majer,34,0.13505560159683228,AttemptSaved,#E13327,3904392,False,Rennes,H
123,9851,762721,Lovro Majer,34,0.165876567363739,AttemptSaved,#E13327,3904392,False,Rennes,H
124,9851,428815,Flavien Tait,34,0.167988121509552,AttemptSaved,#E13327,3904392,False,Rennes,H
125,9851,762721,Lovro Majer,47,0.031093716621398926,Miss,#E13327,3904392,False,Rennes,H
126,9851,770136,Martin Terrier,50,0.15482556819915771,Miss,#E13327,3904392,False,Rennes,H
127,9851,492158,Gaëtan Laborde,53,0.05251497030258179,AttemptSaved,#E13327,3904392,False,Rennes,H
128,9851,770136,Martin Terrier,54,0.02648019790649414,AttemptSaved,#E13327,3904392,False,Rennes,H
129,9851,492158,Gaëtan Laborde,55,0.0915432870388031,AttemptSaved,#E13327,3904392,False,Rennes,H
130,9851,770136,Martin Terrier,55,0.0005,AttemptSaved,#E13327,3904392,False,Rennes,H
131,9851,1173250,Arthur Theate,65,,Goal,#E13327,3904392,True,Rennes,H
132,9851,1339208,Desire Doue,75,0.13802701234817505,AttemptSaved,#E13327,3904392,False,Rennes,H
133,9851,448540,Sehrou Guirassy,78,0.05183529853820801,AttemptSaved,#E13327,3904392,False,Rennes,H
134,9851,770136,Martin Terrier,82,0.08284604549407959,AttemptSaved,#E13327,3904392,False,Rennes,H
135,9851,1339208,Desire Doue,82,0.01792144775390625,AttemptSaved,#E13327,3904392,False,Rennes,H
136,9851,448540,Sehrou Guirassy,82,0.06037476658821106,AttemptSaved,#E13327,3904392,False,Rennes,H
137,9851,942368,Jérémy Doku,90,0.061629146337509155,AttemptSaved,#E13327,3904392,False,Rennes,H
138,8521,725398,Mathias Pereira-Lage,52,0.20769906044006348,AttemptSaved,#603838,3904390,False,Brest,A
139,8521,769931,Irvin Cardona,60,0.08349007368087769,Miss,#603838,3904390,False,Brest,A
140,8521,561869,Haris Belkebla,66,0.03674241900444031,Goal,#603838,3904390,False,Brest,A
141,8521,696263,Romain Del Castillo,82,0.7884,Goal,#603838,3904390,False,Brest,A
142,8521,501543,Franck Honorat,86,0.035806238651275635,AttemptSaved,#603838,3904390,False,Brest,A
143,8521,501543,Franck Honorat,90,0.06794977188110352,AttemptSaved,#603838,3904390,False,Brest,A
144,8583,491901,Hamza Sakhi,30,0.006819248199462891,Miss,#3888A8,3904386,False,Auxerre,A
145,8583,493731,Jubal,37,0.0493292510509491,Miss,#3888A8,3904386,False,Auxerre,A
146,8583,159839,Gaëtan Charbonnier,53,0.07073754072189331,AttemptSaved,#3888A8,3904386,False,Auxerre,A
147,8583,348408,Birama Touré,55,0.020238816738128662,AttemptSaved,#3888A8,3904386,False,Auxerre,A
148,8583,192316,Mathias Autret,67,0.0991697609424591,Miss,#3888A8,3904386,False,Auxerre,A
149,8583,159839,Gaëtan Charbonnier,68,0.0832662582397461,Goal,#3888A8,3904386,False,Auxerre,A
150,8583,763974,Gauthier Hein,74,0.13198310136795044,AttemptSaved,#3888A8,3904386,False,Auxerre,A
151,8583,708435,Gaëtan Perrin,83,0.04710504412651062,AttemptSaved,#3888A8,3904386,False,Auxerre,A
152,8583,923196,Lassine Sinayoko,86,0.0611875057220459,AttemptSaved,#3888A8,3904386,False,Auxerre,A
153,8583,763974,Gauthier Hein,90,0.05956950783729553,Miss,#3888A8,3904386,False,Auxerre,A
154,10242,354479,Xavier Chavalerin,5,0.006085574626922607,AttemptSaved,#C89810,3904387,False,Troyes,A
155,10242,541933,Mama Baldé,8,0.07415172457695007,Miss,#C89810,3904387,False,Troyes,A
156,10242,319305,Florian Tardieu,12,0.7884,Goal,#C89810,3904387,False,Troyes,A
157,10242,541933,Mama Baldé,17,0.12618476152420044,Goal,#C89810,3904387,False,Troyes,A
158,10242,348420,Renaud Ripart,36,0.02820679545402527,AttemptSaved,#C89810,3904387,False,Troyes,A
159,10242,541933,Mama Baldé,45,0.3292228579521179,AttemptSaved,#C89810,3904387,False,Troyes,A
