,shot_id,event_type,team_id,player_id,player_name,shot_x,shot_y,min,min_added,is_blocked,is_on_target,blocked_x,blocked_y,goal_crossed_y,goal_crossed_z,xG,xGOT,shot_type,situation,period,is_own_goal,on_goal_x,on_goal_y,short_name
1470,2455788855,Miss,10204,113836,Danny Welbeck,97.7631593665393,55.79981142026086,29,,False,False,,,30.873749999999998,3.1335172432,0.12341785430908203,,RightFoot,RegularPlay,FirstHalf,False,92.29861969538689,36.572330102707745,
1471,2455791825,Goal,8197,644459,Patson Daka,87.74853268775178,33.08499941825866,33,,False,True,,,31.48375,0.3274736826,0.36159300804138184,0.7251,RightFoot,RegularPlay,FirstHalf,False,74.95535714285714,3.8220551190476177,
1472,2455795845,AttemptSaved,10204,201690,Lewis Dunk,90.80000305175781,37.05,37,,True,True,94.8684210512,36.21125,34.0,1.2199999940000001,0.07126593589782715,,RightFoot,FromCorner,FirstHalf,False,45.0,14.239028874883287,
1473,2455797887,Miss,10204,848290,Enock Mwepu,82.4849514568,41.5990625,40,,False,False,,,30.568749999999998,5.5492413888000005,0.032240867614746094,,RightFoot,FromCorner,FirstHalf,False,138.39347307321435,64.76705635854343,
1474,2455799789,AttemptSaved,8197,760359,Harvey Barnes,90.80000305175781,30.316,42,,False,True,102.9137931036,32.3225,32.24625,1.2585263096000001,0.08345112204551697,0.1134,RightFoot,RegularPlay,FirstHalf,False,65.87797619047615,14.688682418300655,
1475,2455802795,Miss,10204,416850,Solly March,98.3421052628,27.698572069232448,45,0.0,False,False,,,27.362380952,0.8925263114,0.07752615213394165,,OtherBodyParts,RegularPlay,FirstHalf,False,158.03854876190485,10.416973755835668,
1476,2455804135,Miss,10204,1137668,Moisés Caicedo,85.49411437024823,33.08499941825866,45,2.0,False,False,,,30.256,4.0980689704,0.04677349328994751,,RightFoot,RegularPlay,FirstHalf,False,116.60779719174106,47.82993662931839,
1477,2455823353,AttemptSaved,10204,167008,Pascal Gross,81.35873786479999,21.1266242072,57,,True,True,89.5,25.880625000000002,37.05,1.2199999940000001,0.030623942613601685,,RightFoot,RegularPlay,SecondHalf,False,8.690476190476225,14.239028874883287,
1478,2455827327,AttemptSaved,10204,848290,Enock Mwepu,102.81896262349173,44.63133971337427,61,,False,True,104.051724138,37.78,34.68625,1.2199999940000001,0.18904396891593933,0.0311,RightFoot,RegularPlay,SecondHalf,False,36.83035714285713,14.239028874883287,
1479,2455830089,Goal,10204,318615,Leandro Trossard,97.9561388780607,41.714687941074374,64,,False,True,,,31.78875,0.6099999970000001,0.22809454798698425,0.6479,LeftFoot,RegularPlay,SecondHalf,False,71.32440476190476,7.1195144374416435,
1480,2455831459,Miss,8197,644459,Patson Daka,95.06140203506071,28.202856500767556,66,,False,False,,,28.791190475,5.427586216,0.04860508441925049,,RightFoot,RegularPlay,SecondHalf,False,157.41642615550595,63.34717805788981,
1481,2455833023,AttemptSaved,10204,416850,Solly March,96.4122807008,44.56127174272574,68,,False,True,103.9568965518,35.75375,36.97375,1.5859999922,0.15141943097114563,0.595,LeftFoot,RegularPlay,SecondHalf,False,9.598214285714256,18.51073753734827,
1482,2455833525,AttemptSaved,10204,416850,Solly March,90.30000305175781,24.209427825487133,69,,True,True,92.4,25.591562500000002,37.50750000000001,1.5153684136,0.04035714268684387,,RightFoot,FromCorner,SecondHalf,False,3.2440476190475342,17.686372707749765,
1483,2455834825,Goal,10204,831489,Alexis Mac Allister,94.0,34.0,71,,False,True,,,33.77125,0.7319999964,0.7884,0.8198,RightFoot,Penalty,SecondHalf,False,47.72321428571426,8.54341732492997,
1484,2455840477,AttemptSaved,10204,167008,Pascal Gross,78.99369104006556,21.617070601843565,78,,False,True,101.9655172416,31.559999999999995,36.135000000000005,1.2199999940000001,0.021328479051589966,0.1785,RightFoot,RegularPlay,SecondHalf,False,19.583333333333275,14.239028874883287,
1485,2455846813,AttemptSaved,8197,644459,Patson Daka,92.9000015258789,30.231999908447264,85,,False,True,103.9568965518,33.466249999999995,33.695,0.3274736826,0.03715789318084717,0.0296,RightFoot,RegularPlay,SecondHalf,False,48.63095238095238,3.8220551190476177,
1486,2455847747,AttemptSaved,10204,113836,Danny Welbeck,91.4000015258789,36.2875,87,,False,True,102.629310345,35.0675,34.7625,0.6485263126,0.049411505460739136,0.0376,RightFoot,RegularPlay,SecondHalf,False,35.922619047619015,7.56916798085901,
1487,2455848053,AttemptSaved,10204,831489,Alexis Mac Allister,86.889705882,37.05,87,,False,True,103.2931034484,33.8475,34.305,1.1814736784,0.11201265454292297,0.0245,LeftFoot,RegularPlay,SecondHalf,False,41.36904761904762,13.789375331465918,
1488,2455849111,AttemptSaved,10204,416850,Solly March,91.69999694824219,46.94343841801287,88,,False,True,103.2931034484,35.90625,33.695,0.3659999982,0.10167932510375977,0.0354,RightFoot,RegularPlay,SecondHalf,False,48.63095238095238,4.271708662464985,
1489,2455852055,AttemptSaved,10204,1137668,Moisés Caicedo,86.67500327575178,48.13452442837426,90,1.0,True,True,96.9912280694,39.292857143999996,31.865,1.2199999940000001,0.03753983974456787,,RightFoot,RegularPlay,SecondHalf,False,70.41666666666673,14.239028874883287,
1490,2455855743,Goal,10204,831489,Alexis Mac Allister,75.61505026406556,34.99124941825867,90,7.0,False,True,,,36.21125,2.0739999898,0.034475237131118774,0.3506,RightFoot,FreeKick,SecondHalf,False,18.675595238095244,24.206349087301586,
1491,2455877301,AttemptSaved,9825,207236,Granit Xhaka,81.24611822406555,31.7125,4,,True,True,86.0308823524,32.474999999999994,35.90625,1.2199999940000001,0.023568540811538696,,LeftFoot,RegularPlay,FirstHalf,False,22.30654761904762,14.239028874883287,
1492,2455880643,Miss,10260,157723,Christian Eriksen,97.6666696107786,41.65687411785126,8,,False,False,,,39.460952381999995,1.3355789408,0.07058736681938171,,LeftFoot,RegularPlay,FirstHalf,False,0.0,15.587989505135388,
1493,2455881511,Miss,9825,955406,William Saliba,91.5,33.61875,9,,False,False,,,31.636249999999997,4.8280000072,0.07835662364959717,,RightFoot,SetPiece,FirstHalf,False,113.00706857894347,56.34920643323996,
1494,2455883011,AttemptSaved,10260,846381,Jadon Sancho,97.2807032260393,47.9243312073,11,,False,True,103.4827586208,37.756,36.821250000000006,0.160526315,0.06960296630859375,0.1749,RightFoot,RegularPlay,FirstHalf,False,11.413690476190402,1.8735564309056953,
1495,2455889781,Miss,9825,576165,Gabriel Jesus,100.92241089949172,44.84152758901287,19,,False,False,,,39.208809525,3.6201379344000006,0.023334532976150513,,Header,FromCorner,FirstHalf,False,1.625599925744068,42.251843305322126,
1496,2455891445,Miss,10260,967622,Antony,80.11990463206556,20.285859341056433,22,,False,False,,,42.1771875,5.9142069072,0.026730746030807495,,LeftFoot,RegularPlay,FirstHalf,False,6.613198052529744,69.0266912605042,
1497,2455897311,AttemptSaved,9825,207236,Granit Xhaka,91.30000305175781,38.03214157653511,30,,True,True,98.6315789471,35.0675,31.941249999999997,1.2199999940000001,0.09337139129638672,,LeftFoot,FromCorner,FirstHalf,False,69.50892857142861,14.239028874883287,
1498,2455898711,AttemptSaved,9825,1021586,Gabriel Martinelli,100.63793248175413,40.97380824153511,32,,False,True,104.81034482759999,36.36375,33.695,1.7465263072000001,0.09680870175361633,0.2033,Header,RegularPlay,FirstHalf,False,48.63095238095238,20.384293968253967,
1499,2455901647,Goal,10260,967622,Antony,97.8596491223,23.15847241098713,35,,False,True,,,36.2875,0.3659999982,0.27004584670066833,0.7383,LeftFoot,RegularPlay,FirstHalf,False,17.767857142857128,4.271708662464985,
1500,2455904857,AttemptSaved,9825,961995,Bukayo Saka,89.80000305175781,44.7714649638,38,,True,True,93.4,42.813125,36.21125,1.2199999940000001,0.03206166625022888,,LeftFoot,SetPiece,FirstHalf,False,18.675595238095244,14.239028874883287,
1501,2455910497,Miss,9825,961995,Bukayo Saka,83.94903256333113,21.8272611502,44,,False,False,,,40.637619048000005,5.427586216,0.027682602405548096,,LeftFoot,RegularPlay,FirstHalf,False,16.387514572172563,63.34717805788981,
1502,2455913525,AttemptSaved,10260,967622,Antony,76.62864421533112,20.7763057357,45,2.0,False,True,97.4736842099,30.328,37.355000000000004,2.1959999892,0.10996353626251221,0.7271,LeftFoot,RegularPlay,FirstHalf,False,5.059523809523765,25.630251974789914,
1503,2455914755,AttemptSaved,9825,795179,Gabriel,77.30437065206556,38.368333335,45,4.0,True,True,90.2,35.0675,30.72125,0.7127368386,0.022052407264709473,,LeftFoot,RegularPlay,FirstHalf,False,84.03273809523812,8.318590553221288,
1504,2455929725,Miss,9825,534670,Martin Ødegaard,96.8947368413,29.54762032846489,52,,False,False,102.629310345,55.930995253599995,65.24511848179999,0.6228421022,0.3525168299674988,,LeftFoot,RegularPlay,SecondHalf,False,0.0,7.2693989519140985,
1505,2455929869,Miss,9825,961995,Bukayo Saka,100.63793248175413,20.566115187343566,52,,False,False,,,40.637619048000005,0.44305262940000006,0.06412455439567566,,RightFoot,RegularPlay,SecondHalf,False,-1.754580356138123e-14,5.171015749299721,
1506,2455936081,Goal,9825,961995,Bukayo Saka,96.1228040718214,30.568749999999998,60,,False,True,,,32.779999999999994,0.0834736838,0.27542364597320557,0.5685,LeftFoot,RegularPlay,SecondHalf,False,59.5238095238096,0.9742493440709616,
1507,2455939711,Goal,10260,696365,Marcus Rashford,87.21176798175176,31.40749883651733,66,,False,True,,,37.431250000000006,0.2439999988,0.32490503787994385,0.8615,RightFoot,RegularPlay,SecondHalf,False,4.15178571428565,2.847805774976657,
1508,2455941553,AttemptSaved,10260,422685,Bruno Fernandes,91.0,27.362380310767556,69,,False,True,94.09649122639999,29.043333332,32.551249999999996,1.5474736766000001,0.2521553933620453,0.3283,RightFoot,RegularPlay,SecondHalf,False,62.24702380952385,18.061083993930904,
1509,2455941949,Miss,10260,30893,Cristiano Ronaldo,98.3421052628,30.492501163482665,69,,False,False,98.92105263139999,37.708,67.8688151658,0.44305262940000006,0.12435096502304077,,Header,FromCorner,SecondHalf,False,0.0,5.17101574929972,
1510,2455943073,Miss,9825,576165,Gabriel Jesus,89.0999984741211,45.75235775308713,71,,False,False,,,28.791190475,2.2281052522,0.037286579608917236,,RightFoot,RegularPlay,SecondHalf,False,124.01927440476189,26.004963260971053,
1511,2455945931,Goal,10260,696365,Marcus Rashford,98.3421052628,37.86404890346489,75,,False,True,,,34.0,1.0979999946,0.19074887037277222,0.2602,RightFoot,RegularPlay,SecondHalf,False,45.0,12.815125987394957,
1512,2455952995,AttemptSaved,9825,207236,Granit Xhaka,78.43058424406556,27.698572069232448,83,,True,True,89.8,31.1025,36.821250000000006,1.2199999940000001,0.0442366898059845,,LeftFoot,FreeKick,SecondHalf,False,11.413690476190402,14.239028874883287,
1513,2455955979,Miss,9825,1025462,Fabio Vieira,88.07058659712412,36.97375116348267,86,,False,False,,,37.72,4.341379316,0.06803473830223083,,LeftFoot,RegularPlay,SecondHalf,False,32.027594003348234,50.66969323062557,
1514,2455961847,Miss,9825,889534,Emile Smith Rowe,86.67500327575178,35.06750116348267,90,2.0,False,False,,,35.220000000000006,4.8280000072,0.05349820852279663,,RightFoot,RegularPlay,SecondHalf,False,70.34337810275291,56.34920643323996,
1515,2455963277,AttemptSaved,10260,30893,Cristiano Ronaldo,97.8596491223,33.00875058174133,90,4.0,True,True,98.7280701752,33.31375,35.448750000000004,1.2199999940000001,0.11280184984207153,,Header,FromCorner,SecondHalf,False,27.752976190476144,14.239028874883287,
1516,2455963573,AttemptSaved,9825,1025462,Fabio Vieira,80.57039178733112,48.554905525087136,90,4.0,False,True,103.103448276,34.838750000000005,33.5425,0.5265263132,0.023812592029571533,0.0261,LeftFoot,RegularPlay,SecondHalf,False,50.44642857142861,6.145265093370681,
1517,2460660727,Miss,8466,261936,Mohamed Elyounoussi,99.97413503749173,31.559999418258663,12,,False,False,,,32.6275,5.670896561599999,0.07228338718414307,,Header,FromCorner,FirstHalf,False,116.02301433616073,66.186934659197,
1518,2460666827,AttemptSaved,10252,671331,Leon Bailey,95.2543889082786,24.139362527556433,18,,True,True,98.24561403470001,27.53047619,36.05875,1.2199999940000001,0.10372406244277954,,LeftFoot,RegularPlay,FirstHalf,False,20.49107142857139,14.239028874883287,
1519,2460674105,AttemptSaved,8466,279490,James Ward-Prowse,85.49411437024823,37.744,26,,True,True,93.0,36.8975,34.61,1.2199999940000001,0.08730849623680115,,RightFoot,RegularPlay,FirstHalf,False,37.73809523809525,14.239028874883287,
1520,2460679027,AttemptSaved,10252,23354,Ashley Young,75.61505026406556,35.677500581741334,32,,True,True,84.51213592239999,35.220000000000006,34.07625,1.2199999940000001,0.016168206930160522,,RightFoot,FromCorner,FirstHalf,False,44.092261904761884,14.239028874883287,
1521,2460680527,Miss,10252,184536,Philippe Coutinho,82.93543861206557,46.38293207087426,34,,False,False,,,32.9325,5.5492413888000005,0.03239962458610535,,RightFoot,RegularPlay,FirstHalf,False,110.25359212083336,64.76705635854343,
1522,2460686237,AttemptSaved,10252,184536,Philippe Coutinho,100.92241089949172,43.650446924087134,41,,False,True,103.8620689656,37.58375000000001,36.2875,0.0834736838,0.06274837255477905,0.1121,Header,RegularPlay,FirstHalf,False,17.767857142857128,0.9742493440709616,
1523,2460686571,AttemptSaved,10252,540088,Ollie Watkins,96.1228040718214,32.55124883651733,41,,False,True,104.051724138,33.31375,33.466249999999995,2.0739999898,0.06940770149230957,0.0849,Header,FromCorner,FirstHalf,False,51.35416666666673,24.206349087301586,
1524,2460686627,Goal,10252,1021929,Jacob Ramsey,101.39654883049172,32.62750058174133,41,,False,True,,,32.551249999999996,1.9070526222000002,0.43752381205558777,0.809,RightFoot,FromCorner,FirstHalf,False,62.24702380952385,22.257850399159658,
1525,2460690633,AttemptSaved,10252,671331,Leon Bailey,98.92105115906071,19.865478244343564,45,1.0,True,True,100.25862069,23.2285350362,35.29625000000001,1.2199999940000001,0.0904817283153534,,RightFoot,RegularPlay,FirstHalf,False,29.56845238095229,14.239028874883287,
1526,2460693093,AttemptSaved,10252,184536,Philippe Coutinho,83.94903256333113,46.803313167587135,45,4.0,True,True,94.09649122639999,40.973809524,33.5425,1.2199999940000001,0.04891127347946167,,RightFoot,FreeKick,FirstHalf,False,50.44642857142861,14.239028874883287,
1527,2460703269,AttemptSaved,8466,261936,Mohamed Elyounoussi,82.59757109753443,27.194284431535113,47,,True,True,92.7,30.05190476,32.9325,1.2199999940000001,0.03229948878288269,,RightFoot,SetPiece,SecondHalf,False,57.708333333333364,14.239028874883287,
1528,2460703543,AttemptSaved,8466,279490,James Ward-Prowse,77.19175101133112,41.541250882148745,48,,True,True,82.03446602,40.637619048000005,36.135000000000005,1.2199999940000001,0.013180434703826904,,RightFoot,RegularPlay,SecondHalf,False,19.583333333333275,14.239028874883287,
1529,2460704577,Miss,8466,599353,Che Adams,78.09271672953443,33.77125058174133,50,,False,False,,,22.247643316,0.8925263114,0.02613896131515503,,RightFoot,RegularPlay,SecondHalf,False,279.81801628571424,10.416973755835667,
1530,2460708979,AttemptSaved,10252,1021929,Jacob Ramsey,93.4000015258789,37.05,59,,True,True,97.6666666661,35.525000000000006,32.779999999999994,1.2199999940000001,0.04405337572097778,,LeftFoot,SetPiece,SecondHalf,False,59.5238095238096,14.239028874883287,
1531,2460716145,AttemptSaved,8466,1177312,Sékou Mara,93.80000305175781,30.568749999999998,76,,False,True,103.2931034484,33.466249999999995,35.0675,1.8299999910000002,0.02232307195663452,0.1334,Header,ThrowInSetPiece,SecondHalf,False,32.291666666666636,21.35854331232493,
1532,2460719097,Miss,10252,23354,Ashley Young,82.82281897133113,31.10250058174133,87,,False,False,,,20.84636943,0.1797894728,0.03975492715835571,,RightFoot,RegularPlay,SecondHalf,False,313.1816802380953,2.0983832026143787,
1533,2460720515,Miss,10252,214426,Danny Ings,55.651665113389775,63.67090147226086,90,2.0,False,False,,,48.134522290199996,0.9824210478000001,0.0005,,LeftFoot,FastBreak,SecondHalf,False,0.0,11.466165357142856,
1534,2460721029,Miss,8466,237563,Stuart Armstrong,95.06140203506071,31.40749883651733,90,5.0,False,False,,,41.141904761999996,1.0723157842,0.08360162377357483,,Header,SetPiece,SecondHalf,False,-1.8878826443934388e-14,12.515356958450043,
1535,2454914795,AttemptSaved,8602,933845,Rayan Ait Nouri,101.39654883049172,49.3256050933,8,,False,True,104.81034482759999,35.3725,36.21125,0.160526315,0.021389245986938477,0.0927,LeftFoot,RegularPlay,FirstHalf,False,18.675595238095244,1.8735564309056953,
1536,2454928965,Miss,8602,843040,Pedro Neto,91.69999694824219,28.202856500767556,14,,False,False,,,27.782619046999997,0.44305262940000006,0.13693514466285706,,LeftFoot,FastBreak,FirstHalf,False,148.0328798333334,5.171015749299721,
1537,2454931015,Miss,8466,519835,Adam Armstrong,87.10440848824823,44.70140233858713,15,,False,False,,,25.99625,3.6201379344000006,0.05530887842178345,,RightFoot,RegularPlay,FirstHalf,False,190.5654761904761,42.251843305322126,
1538,2454939091,AttemptSaved,8466,798659,Joe Aribo,100.63793248175413,30.316,18,,True,True,101.681034483,30.72125,32.24625,1.2199999940000001,0.3584064841270447,,RightFoot,RegularPlay,FirstHalf,False,65.87797619047615,14.239028874883287,
1539,2454939455,Miss,8466,938539,Ibrahima Diallo,75.38980239026887,23.789044056056433,18,,False,False,,,41.057857143,6.1488275976,0.02488577365875244,,RightFoot,RegularPlay,FirstHalf,False,24.06275126882442,71.76502798319326,
1540,2454947537,Miss,8466,951765,Armel Bella-Kotchap,94.28947662727859,37.659999418258664,22,,False,False,,,41.7146875,0.3595789456,0.038594216108322144,,Header,FromCorner,FirstHalf,False,0.0,4.196766405228757,
1541,2454952097,Miss,8602,858198,Sasa Kalajdzic,101.39654883049172,33.92375116348266,24,,False,False,,,41.141904761999996,1.7850526228,0.26703619956970215,,Header,FromCorner,FirstHalf,False,-1.8878826443934388e-14,20.833947511671337,
1542,2454989675,Miss,8466,519835,Adam Armstrong,96.2193011892786,41.48343705892563,42,,False,False,,,25.2446875,2.0483157794,0.07421889901161194,,LeftFoot,RegularPlay,FirstHalf,False,208.45982142857144,23.906580058356678,
1543,2454998057,Goal,8602,524435,Daniel Podence,97.6666696107786,44.7714649638,45,1.0,False,True,,,33.2375,0.5265263132,0.2121075987815857,0.1267,LeftFoot,RegularPlay,FirstHalf,False,54.077380952380985,6.145265093370681,
1544,2455001855,AttemptSaved,8466,279490,James Ward-Prowse,86.889705882,34.7625,45,3.0,True,True,99.01754385950001,35.525000000000006,35.90625,1.2199999940000001,0.06835159659385681,,RightFoot,RegularPlay,FirstHalf,False,22.30654761904762,14.239028874883287,
1545,2455030943,AttemptSaved,8602,536455,Goncalo Guedes,96.60526021232141,35.90625,52,,True,True,98.24561403470001,35.220000000000006,32.474999999999994,1.2199999940000001,0.09609031677246094,,Header,RegularPlay,SecondHalf,False,63.15476190476197,14.239028874883287,
1546,2455038625,Miss,8466,261936,Mohamed Elyounoussi,96.2193011892786,43.86063479972574,56,,False,False,,,30.05190476,4.0980689704,0.0395599901676178,,LeftFoot,RegularPlay,SecondHalf,False,119.03750242983632,47.82993662931839,
1547,2455048087,AttemptSaved,8466,279490,James Ward-Prowse,83.83640433026888,26.516562941074373,60,,False,True,103.19827586219999,33.695,35.75375,1.3419999934,0.05251866579055786,0.197,RightFoot,FreeKick,SecondHalf,False,24.122023809523853,15.662931762371613,
1548,2455056345,Post,8466,599353,Che Adams,101.39654883049172,32.398751163482665,63,,False,False,,,33.8475,2.458,0.38033759593963623,,Header,RegularPlay,SecondHalf,False,46.81547619047623,28.688141923436042,
1549,2455061129,Miss,8602,955529,Matheus Nunes,99.3070175438,21.056560245628216,66,,False,False,,,25.938437500000003,4.341379316,0.03590285778045654,,RightFoot,RegularPlay,SecondHalf,False,191.94196428571414,50.66969323062557,
1550,2455068575,Miss,8602,360918,Jonny,84.7373786408,20.005604831128217,69,,False,False,,,39.040714287,1.3355789408,0.03060746192932129,,RightFoot,RegularPlay,SecondHalf,False,0.0,15.587989505135386,
1551,2455101765,AttemptSaved,8466,1177312,Sékou Mara,97.6666696107786,47.71413798622574,85,,True,True,98.535087719,46.0326114612,33.084999999999994,1.2199999940000001,0.03731274604797363,,LeftFoot,RegularPlay,SecondHalf,False,55.89285714285722,14.239028874883287,
1552,2455102517,AttemptSaved,8466,237563,Stuart Armstrong,85.9235277731241,35.83000116348267,85,,True,True,88.9,35.3725,34.22875,1.2199999940000001,0.0432187020778656,,RightFoot,RegularPlay,SecondHalf,False,42.27678571428574,14.239028874883287,
1553,2455111405,Miss,8466,1177312,Sékou Mara,91.0999984741211,34.53375058174134,90,0.0,False,False,100.6379310348,6.0345023732,16.011974523299997,0.8925263114,0.023553788661956787,,Header,RegularPlay,SecondHalf,False,428.2863208738096,10.416973755835667,
1554,2460658959,AttemptSaved,10203,789502,Morgan Gibbs-White,92.4000015258789,27.950714285,10,,True,True,93.7,28.454999999,31.636249999999997,1.2199999940000001,0.030765831470489502,,RightFoot,RegularPlay,FirstHalf,False,73.13988095238099,14.239028874883287,
1555,2460659695,Miss,10203,775614,Ryan Yates,98.6315818917786,30.797499418258663,11,,False,False,100.6379310348,38.956666668,58.423507103400006,0.6228421022,0.11172083020210266,,Header,FromCorner,FirstHalf,False,-6.45608093530732e-14,7.2693989519140985,
1556,2460659763,Goal,10203,643717,Taiwo Awoniyi,101.01724427350827,37.768000091552736,11,,False,True,,,36.05875,0.6485263126,0.37067151069641113,0.1515,Header,FromCorner,FirstHalf,False,20.49107142857139,7.56916798085901,
1557,2460661489,Miss,10203,775614,Ryan Yates,97.6666696107786,31.255001163482664,12,,False,False,101.3965517244,10.2980094847,0.3279620855,0.44305262940000006,0.11036285758018494,,Header,RegularPlay,FirstHalf,False,801.715188440476,5.17101574929972,
1558,2460661857,Miss,9879,351860,Aleksandar Mitrovic,82.93543861206557,27.698572069232448,13,,False,False,,,42.061562499999994,4.2197241432000006,0.05593183636665344,,LeftFoot,RegularPlay,FirstHalf,False,0.0,49.24981492997199,
1559,2460664885,AttemptSaved,9879,351860,Aleksandar Mitrovic,94.28947662727859,20.145732754271783,16,,True,True,96.4122807008,23.088407647599997,35.9825,0.5329473658000001,0.011463552713394165,,RightFoot,RegularPlay,FirstHalf,False,21.398809523809508,6.220207350606909,
1560,2460676927,AttemptSaved,9879,575779,Andreas Pereira,85.60147386375178,23.2285350362,29,,True,True,94.0,27.698571428000005,34.38125,1.2199999940000001,0.06929954886436462,,RightFoot,FreeKick,FirstHalf,False,40.46130952380951,14.239028874883287,
1561,2460677311,AttemptSaved,9879,351860,Aleksandar Mitrovic,96.4122807008,25.475938382148744,30,,False,True,103.9568965518,32.779999999999994,32.0175,1.0979999946,0.02058371901512146,0.099,OtherBodyParts,FromCorner,FirstHalf,False,68.6011904761905,12.815125987394957,
1562,2460728955,AttemptSaved,9879,524434,Joao Palhinha,92.5999984741211,43.30012845258713,33,,False,True,103.19827586219999,35.220000000000006,32.0175,0.2439999988,0.06527912616729736,0.2109,RightFoot,SetPiece,FirstHalf,False,68.6011904761905,2.847805774976657,
1563,2460683745,AttemptSaved,10203,793876,Renan Lodi,92.5,42.697500882148745,38,,True,True,94.7719298231,41.5990625,35.0675,1.2199999940000001,0.053570568561553955,,RightFoot,RegularPlay,FirstHalf,False,32.291666666666636,14.239028874883287,
1564,2460686955,AttemptSaved,10203,789502,Morgan Gibbs-White,79.89465675826887,42.292812941074374,41,,True,True,89.8,39.713095239,35.525000000000006,1.2199999940000001,0.04712182283401489,,RightFoot,FreeKick,FirstHalf,False,26.845238095238027,14.239028874883287,
1565,2460690085,AttemptSaved,9879,683402,Tosin Adarabioyo,95.2543889082786,25.70718705892563,45,0.0,True,True,96.79824561320001,27.026190476,35.75375,1.2199999940000001,0.009733617305755615,,RightFoot,FromCorner,FirstHalf,False,24.122023809523853,14.239028874883287,
1566,2460691889,AttemptSaved,9879,469804,Kenny Tete,93.0999984741211,18.464204358343565,45,2.0,False,True,102.72413793119999,30.95,30.797499999999996,0.3274736826,0.0347331166267395,0.2082,RightFoot,RegularPlay,FirstHalf,False,83.125,3.8220551190476177,
1567,2460704239,Miss,10203,1078788,Neco Williams,77.30437065206556,20.285859341056433,51,,False,False,,,46.8033120985,0.2696842092,0.009232580661773682,,RightFoot,RegularPlay,SecondHalf,False,1.6922061765733965e-14,3.1475748039215685,
1568,2460705825,Goal,9879,683402,Tosin Adarabioyo,96.3157909450393,37.768000091552736,54,,False,True,,,36.97375,0.5714736814000001,0.04510217905044556,0.2115,Header,FromCorner,SecondHalf,False,9.598214285714256,6.669860894024277,
1569,2460707047,AttemptSaved,9879,351860,Aleksandar Mitrovic,90.0,26.45874911785126,57,,True,True,92.6,27.950714285,34.838750000000005,1.2199999940000001,0.02047106623649597,,RightFoot,RegularPlay,SecondHalf,False,35.0148809523809,14.239028874883287,
1570,2460707513,Goal,9879,524434,Joao Palhinha,83.38592576733113,28.791190475,57,,False,True,,,31.78875,1.9519999904,0.0347619354724884,0.286,RightFoot,RegularPlay,SecondHalf,False,71.32440476190476,22.782446199813258,
1571,2460708423,Goal,9879,502420,Harrison Reed,92.19999694824219,29.295474906535112,60,,False,True,,,32.0175,0.20547368320000003,0.1449960172176361,0.3859,RightFoot,RegularPlay,SecondHalf,False,68.6011904761905,2.3981522315592905,
1572,2460711703,Miss,10203,643717,Taiwo Awoniyi,101.77586062224586,30.231999908447264,66,,False,False,,,28.202857142,0.8925263114,0.44105106592178345,,OtherBodyParts,FromCorner,SecondHalf,False,138.02721090476192,10.416973755835667,
1573,2460714453,AttemptSaved,9879,575779,Andreas Pereira,81.80922502006557,27.194284431535113,73,,False,True,103.577586207,34.68625,37.2025,1.7465263072000001,0.10245770215988159,0.6455,RightFoot,FreeKick,SecondHalf,False,6.874999999999996,20.384293968253967,
1574,2460714947,Miss,9879,262550,Bobby Reid,97.6666696107786,32.856249999999996,74,,False,False,,,35.9825,5.1842758704000005,0.21018391847610474,,LeftFoot,RegularPlay,SecondHalf,False,67.5286588081845,60.50742145658263,
1575,2460715823,Goal,10203,914134,Lewis O'Brien,92.80000305175781,31.7125,77,,False,True,,,32.474999999999994,1.1365263102,0.16333481669425964,0.3859,RightFoot,RegularPlay,SecondHalf,False,63.15476190476197,13.264779530812323,
1576,2460716519,Miss,10203,1078788,Neco Williams,86.24558987287588,16.082037683056434,79,,False,False,,,32.551249999999996,5.427586216,0.028301537036895752,,LeftFoot,RegularPlay,SecondHalf,False,112.65381276264885,63.34717805788981,
1577,2460717079,AttemptSaved,10203,775614,Ryan Yates,80.68301142806556,43.10218661785126,81,,False,True,102.4396551726,35.525000000000006,34.0,1.3034736778000002,0.047848790884017944,0.0184,RightFoot,RegularPlay,SecondHalf,False,45.0,15.21327821895425,
1578,2460719779,AttemptSaved,9879,240478,Neeskens Kebano,84.84999828153444,44.84152758901287,90,1.0,True,True,91.0,42.119375,34.4575,0.3595789456,0.03205883502960205,,RightFoot,RegularPlay,SecondHalf,False,39.553571428571395,4.196766405228757,
1579,2460720355,Miss,9879,717176,Daniel James,92.80000305175781,25.649375441074373,90,3.0,False,False,,,42.2928125,1.2456842044,0.08093509078025818,,LeftFoot,FastBreak,SecondHalf,False,0.0,14.538797903828195,
1580,2461290249,Goal,8197,465960,Youri Tielemans,94.0,34.0,6,,False,True,,,37.355000000000004,1.4639999928,0.7884,0.9965,RightFoot,Penalty,FirstHalf,False,5.059523809523765,17.08683464985994,
1581,2461292179,Goal,8586,194165,Harry Kane,103.38793392850828,38.53642921423244,8,,False,True,,,36.440000000000005,0.44947368200000004,0.3181106150150299,0.205,Header,FromCorner,FirstHalf,False,15.9523809523809,5.245958006535948,
