,event_id,minute,second,team_id,x,y,expanded_minute,period,outcome_type,qualifiers,satisfied_events_types,is_touch,player_id,end_x,end_y,related_event_id,related_player_id,goal_mouth_z,goal_mouth_y,is_shot,blocked_x,blocked_y,card_type,is_goal,player_name,event_type,pass_recipient,team_name,match_date,match_id,match_string
822,2501079825.0,54,40.0,167,52.8,57.3,59,SecondHalf,Unsuccessful,"[{'Length': '1.2'}, {'Zone': 'Center'}, {'OppositeRelatedEvent': '429'}, {'Offensive': True}, {'Angle': '1.4'}, {'PassEndX': '53.0'}, {'PassEndY': '59.0'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,315227.0,53.0,59.0,,,,,,,,,,Erling Haaland,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
823,2501079845.0,54,40.0,13,51.2,35.6,59,SecondHalf,Successful,"[{'Zone': 'Center'}, {'Defensive': True}, {'OppositeRelatedEvent': '516'}]","['touches', 'outfielderBlockedPass']",True,349102.0,,,,,,,,,,,,Albert Sambi Lokonga,BlockedPass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
824,2501079877.0,54,43.0,167,55.8,56.0,59,SecondHalf,Successful,"[{'Length': '32.7'}, {'Zone': 'Right'}, {'Longball': True}, {'PassEndX': '76.6'}, {'Angle': '5.4'}, {'PassEndY': '20.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passLongBallAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,113069.0,76.6,20.3,,,,,,,,,,Jack Grealish,Pass,Riyad Mahrez,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
825,2501079887.0,54,49.0,167,85.3,27.2,59,SecondHalf,Successful,"[{'Angle': '0.6'}, {'PassEndY': '33.4'}, {'Zone': 'Center'}, {'PassEndX': '91.8'}, {'Length': '8.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,104749.0,91.8,33.4,,,,,,,,,,Riyad Mahrez,Pass,Kevin De Bruyne,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
826,2501079895.0,54,50.0,167,91.8,33.4,59,SecondHalf,Unsuccessful,"[{'PassEndY': '47.3'}, {'Zone': 'Center'}, {'PassEndX': '97.6'}, {'Angle': '1.0'}, {'Length': '11.2'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",True,73084.0,97.6,47.3,,,,,,,,,,Kevin De Bruyne,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
827,2501079959.0,54,51.0,13,2.4,52.4,59,SecondHalf,Successful,"[{'Zone': 'Back'}, {'Angle': '1.4'}, {'PassEndY': '64.5'}, {'Length': '8.4'}, {'PassEndX': '4.1'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'defensiveThird']",True,319712.0,4.1,64.5,,,,,,,,,,Matt Turner,Clearance,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
828,2501079941.0,54,52.0,13,5.1,68.3,59,SecondHalf,Successful,"[{'PassEndX': '40.4'}, {'Angle': '0.5'}, {'Length': '41.9'}, {'PassEndY': '96.9'}, {'Zone': 'Back'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'midThird']",True,334087.0,40.4,96.9,,,,,,,,,,Gabriel Magalhães,Clearance,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
829,2501079933.0,54,58.0,167,59.7,3.4,59,SecondHalf,Successful,[],['ballRecovery'],False,297390.0,,,,,,,,,,,,Manuel Akanji,BallRecovery,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
830,2501079969.0,54,58.0,167,59.7,3.4,59,SecondHalf,Successful,"[{'Chipped': True}, {'PassEndY': '3.7'}, {'Length': '6.2'}, {'PassEndX': '65.6'}, {'Angle': '0.0'}, {'Zone': 'Right'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passChipped', 'passForward', 'passLeft', 'midThird', 'pos']",True,297390.0,65.6,3.7,,,,,,,,,,Manuel Akanji,Pass,Rico Lewis,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
831,2501079983.0,55,1.0,167,66.1,4.9,60,SecondHalf,Successful,"[{'Zone': 'Right'}, {'Length': '5.6'}, {'Angle': '6.0'}, {'PassEndY': '2.9'}, {'PassEndX': '71.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,444791.0,71.3,2.9,,,,,,,,,,Rico Lewis,Pass,Kevin De Bruyne,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
832,2501080003.0,55,3.0,167,71.3,2.9,60,SecondHalf,Successful,"[{'Zone': 'Right'}, {'PassEndY': '6.4'}, {'Length': '3.9'}, {'Angle': '2.5'}, {'PassEndX': '68.4'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passBack', 'passLeft', 'finalThird', 'pos']",True,73084.0,68.4,6.4,,,,,,,,,,Kevin De Bruyne,Pass,Riyad Mahrez,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
833,2501080023.0,55,5.0,167,68.8,8.1,60,SecondHalf,Successful,"[{'Angle': '2.1'}, {'Zone': 'Center'}, {'PassEndY': '42.9'}, {'PassEndX': '55.7'}, {'Length': '27.4'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,104749.0,55.7,42.9,,,,,,,,,,Riyad Mahrez,Pass,Aymeric Laporte,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
834,2501080039.0,55,12.0,167,63.7,54.0,60,SecondHalf,Successful,"[{'Angle': '4.8'}, {'PassEndX': '67.7'}, {'Zone': 'Right'}, {'Length': '33.4'}, {'Longball': True}, {'Chipped': True}, {'PassEndY': '5.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,122117.0,67.7,5.3,,,,,,,,,,Aymeric Laporte,Pass,Riyad Mahrez,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
835,2501080051.0,55,16.0,167,66.9,5.3,60,SecondHalf,Successful,"[{'Length': '7.1'}, {'PassEndY': '15.7'}, {'PassEndX': '67.4'}, {'Zone': 'Right'}, {'Angle': '1.5'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,104749.0,67.4,15.7,,,,,,,,,,Riyad Mahrez,Pass,Rico Lewis,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
836,2501080057.0,55,20.0,167,62.0,26.8,60,SecondHalf,Successful,"[{'PassEndY': '36.8'}, {'Length': '7.3'}, {'PassEndX': '59.6'}, {'Angle': '1.9'}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,444791.0,59.6,36.8,,,,,,,,,,Rico Lewis,Pass,Rodri,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
837,2501080127.0,55,21.0,167,59.1,34.4,60,SecondHalf,Successful,"[{'Length': '24.8'}, {'PassEndX': '71.2'}, {'Angle': '5.3'}, {'PassEndY': '3.1'}, {'Zone': 'Right'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,303139.0,71.2,3.1,,,,,,,,,,Rodri,Pass,Riyad Mahrez,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
838,2501080145.0,55,32.0,167,76.2,18.4,60,SecondHalf,Unsuccessful,"[{'PassEndX': '100.0'}, {'Chipped': True}, {'LeftFoot': True}, {'Angle': '0.9'}, {'PassEndY': '62.7'}, {'Cross': True}, {'Longball': True}, {'Zone': 'Center'}, {'Length': '39.6'}]","['touches', 'passLeftFoot', 'passChipped', 'passCrossInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",True,104749.0,100.0,62.7,,,,,,,,,,Riyad Mahrez,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
839,2501080341.0,55,59.0,13,4.4,60.3,60,SecondHalf,Successful,"[{'GoalKick': True}, {'PassEndY': '48.7'}, {'Length': '7.9'}, {'PassEndX': '4.1'}, {'Angle': '4.7'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,334087.0,4.1,48.7,,,,,,,,,,Gabriel Magalhães,Pass,Matt Turner,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
840,2501080351.0,56,0.0,13,6.5,47.9,61,SecondHalf,Unsuccessful,"[{'Angle': '5.8'}, {'Zone': 'Right'}, {'Length': '57.7'}, {'PassEndY': '6.2'}, {'Longball': True}, {'PassEndX': '54.4'}, {'Chipped': True}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,319712.0,54.4,6.2,,,,,,,,,,Matt Turner,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
841,2501080359.0,56,3.0,167,46.4,93.6,61,SecondHalf,Successful,"[{'Zone': 'Back'}, {'OppositeRelatedEvent': '435'}, {'Defensive': True}]","['duelAerialWon', 'defensiveDuel']",False,122945.0,,,,,,,,,,,,Nathan Aké,Aerial,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
842,2501080355.0,56,3.0,13,53.6,6.4,61,SecondHalf,Unsuccessful,"[{'Offensive': True}, {'OppositeRelatedEvent': '531'}, {'Zone': 'Right'}]","['duelAerialLost', 'offensiveDuel']",False,367185.0,,,,,,,,,,,,Bukayo Saka,Aerial,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
843,2501080363.0,56,4.0,167,45.7,93.5,61,SecondHalf,Successful,"[{'PassEndY': '100.0'}, {'Angle': '0.4'}, {'PassEndX': '57.1'}, {'Head': True}, {'Zone': 'Left'}, {'Length': '13.1'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'midThird']",True,122945.0,57.1,100.0,,,,,,,,,,Nathan Aké,Clearance,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
844,2501080503.0,56,23.0,13,32.4,0.0,61,SecondHalf,Successful,"[{'ThrowIn': True}, {'Length': '9.0'}, {'PassEndY': '9.1'}, {'PassEndX': '37.4'}, {'Angle': '0.9'}, {'Zone': 'Back'}]","['touches', 'throwIn', 'passForward', 'passLeft', 'midThird']",True,377283.0,37.4,9.1,,,,,,,,,,Takehiro Tomiyasu,Pass,Fábio Vieira,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
845,2501080507.0,56,24.0,13,37.4,9.1,61,SecondHalf,Successful,"[{'Zone': 'Back'}, {'Angle': '3.3'}, {'Length': '10.2'}, {'PassEndX': '27.8'}, {'LayOff': True}, {'PassEndY': '7.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,394924.0,27.8,7.3,,,,,,,,,,Fábio Vieira,Pass,Takehiro Tomiyasu,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
846,2501080527.0,56,25.0,13,26.4,11.2,61,SecondHalf,Successful,"[{'Angle': '1.7'}, {'PassEndX': '20.7'}, {'Longball': True}, {'Chipped': True}, {'Zone': 'Back'}, {'PassEndY': '74.6'}, {'Length': '43.5'}]","['touches', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,377283.0,20.7,74.6,,,,,,,,,,Takehiro Tomiyasu,Pass,Gabriel Magalhães,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
847,2501080539.0,56,30.0,13,21.7,77.7,61,SecondHalf,Unsuccessful,"[{'Length': '47.0'}, {'PassEndX': '66.3'}, {'Zone': 'Left'}, {'Longball': True}, {'PassEndY': '83.0'}, {'Angle': '0.1'}]","['touches', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,334087.0,66.3,83.0,,,,,,,,,,Gabriel Magalhães,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
848,2501080559.0,56,36.0,167,32.3,21.1,61,SecondHalf,Successful,[],['ballRecovery'],False,122117.0,,,,,,,,,,,,Aymeric Laporte,BallRecovery,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
849,2501080607.0,56,38.0,167,29.8,21.2,61,SecondHalf,Successful,"[{'PassEndX': '18.4'}, {'Length': '29.3'}, {'Angle': '2.0'}, {'PassEndY': '60.6'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,122117.0,18.4,60.6,,,,,,,,,,Aymeric Laporte,Pass,Stefan Ortega,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
850,2501080623.0,56,42.0,167,19.6,61.2,61,SecondHalf,Successful,"[{'PassEndY': '46.9'}, {'Length': '13.6'}, {'Zone': 'Back'}, {'PassEndX': '28.6'}, {'Angle': '5.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,133569.0,28.6,46.9,,,,,,,,,,Stefan Ortega,Pass,Rodri,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
851,2501080661.0,56,43.0,167,28.6,46.9,61,SecondHalf,Successful,"[{'PassEndY': '26.0'}, {'Angle': '3.9'}, {'Zone': 'Back'}, {'PassEndX': '13.1'}, {'Length': '21.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,303139.0,13.1,26.0,,,,,,,,,,Rodri,Pass,Aymeric Laporte,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
852,2501080715.0,56,48.0,167,2.4,16.7,61,SecondHalf,Successful,"[{'Angle': '5.4'}, {'Zone': 'Back'}, {'Length': '12.4'}, {'PassEndY': '2.8'}, {'PassEndX': '10.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,122117.0,10.1,2.8,,,,,,,,,,Aymeric Laporte,Pass,Manuel Akanji,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
853,2501080717.0,56,56.0,167,12.1,2.6,61,SecondHalf,Successful,"[{'OppositeRelatedEvent': '441'}, {'Defensive': True}, {'Zone': 'Back'}, {'Foul': True}]","['touches', 'foulGiven']",True,297390.0,,,,,,,,,,,,Manuel Akanji,Foul,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
854,2501080699.0,56,56.0,13,87.9,97.4,61,SecondHalf,Unsuccessful,"[{'Offensive': True}, {'OppositeRelatedEvent': '539'}, {'Foul': True}, {'Zone': 'Left'}]",['foulCommitted'],False,113994.0,,,,,,,,,,,,Leandro Trossard,Foul,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
855,2501080869.0,57,18.0,167,0.0,0.0,62,SecondHalf,Successful,"[{'PlayerPosition': 'Forward'}, {'RelatedEventId': '541'}, {'JerseyNumber': '26'}]",['subOff'],False,104749.0,,,541.0,365409.0,,,,,,,,Riyad Mahrez,SubstitutionOff,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
856,2501080871.0,57,18.0,167,0.0,0.0,62,SecondHalf,Successful,"[{'FormationSlot': '10'}, {'RelatedEventId': '540'}, {'JerseyNumber': '19'}, {'PlayerPosition': 'Midfielder'}]",['subOn'],False,365409.0,,,540.0,104749.0,,,,,,,,Julián Álvarez,SubstitutionOn,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
857,2501080925.0,57,30.0,167,0.0,0.0,62,SecondHalf,Successful,"[{'RelatedEventId': '543'}, {'PlayerPosition': 'Defender'}, {'JerseyNumber': '82'}]",['subOff'],False,444791.0,,,543.0,69778.0,,,,,,,,Rico Lewis,SubstitutionOff,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
858,2501080929.0,57,30.0,167,0.0,0.0,62,SecondHalf,Successful,"[{'JerseyNumber': '2'}, {'PlayerPosition': 'Defender'}, {'FormationSlot': '2'}, {'RelatedEventId': '542'}]",['subOn'],False,69778.0,,,542.0,444791.0,,,,,,,,Kyle Walker,SubstitutionOn,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
859,2501092153.0,58,,167,67.4,38.2,63,SecondHalf,Unsuccessful,[],['offsideGiven'],False,365409.0,,,,,,,,,,,,Julián Álvarez,OffsideGiven,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
860,2501081121.0,58,0.0,167,12.8,5.8,63,SecondHalf,Unsuccessful,"[{'Chipped': True}, {'PassEndX': '65.9'}, {'Length': '59.3'}, {'Longball': True}, {'FreekickTaken': True}, {'PassEndY': '35.6'}, {'Angle': '0.3'}, {'Zone': 'Center'}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passFreekickInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,133569.0,65.9,35.6,,,,,,,,,,Stefan Ortega,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
861,2501081127.0,58,1.0,13,32.7,59.4,63,SecondHalf,Unsuccessful,"[{'Zone': 'Back'}, {'Angle': '0.3'}, {'HeadPass': True}, {'PassEndY': '66.3'}, {'Length': '13.9'}, {'PassEndX': '45.2'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passLeft', 'midThird', 'pos']",True,334087.0,45.2,66.3,,,,,,,,,,Gabriel Magalhães,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
862,2501081145.0,58,2.0,167,56.8,31.6,63,SecondHalf,Successful,"[{'PassEndY': '31.9'}, {'Zone': 'Center'}, {'PassEndX': '63.2'}, {'Length': '6.7'}, {'HeadPass': True}, {'Angle': '0.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passLeft', 'midThird', 'pos']",True,303139.0,63.2,31.9,,,,,,,,,,Rodri,Pass,Kevin De Bruyne,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
863,2501081153.0,58,3.0,167,55.0,28.7,63,SecondHalf,Successful,"[{'PassEndX': '67.4'}, {'PassEndY': '38.2'}, {'Zone': 'Center'}, {'PlayerCaughtOffside': '365409'}]","['touches', 'finalThird']",True,73084.0,67.4,38.2,,,,,,,,,,Kevin De Bruyne,OffsidePass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
864,2501081229.0,58,3.0,13,33.0,28.1,63,SecondHalf,Successful,[],['offsideProvoked'],False,377283.0,,,,,,,,,,,,Takehiro Tomiyasu,OffsideProvoked,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
865,2501081311.0,58,27.0,13,45.3,44.5,63,SecondHalf,Unsuccessful,"[{'Zone': 'Center'}, {'Chipped': True}, {'Longball': True}, {'Length': '40.4'}, {'PassEndX': '83.4'}, {'IndirectFreekickTaken': True}, {'FreekickTaken': True}, {'PassEndY': '35.9'}, {'Angle': '6.1'}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passFreekickInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,361822.0,83.4,35.9,,,,,,,,,,William Saliba,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
866,2501081327.0,58,29.0,167,15.0,65.3,63,SecondHalf,Successful,"[{'OppositeRelatedEvent': '446'}, {'Defensive': True}, {'Zone': 'Back'}]","['duelAerialWon', 'defensiveDuel']",False,122117.0,,,,,,,,,,,,Aymeric Laporte,Aerial,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
867,2501081321.0,58,29.0,13,85.0,34.7,63,SecondHalf,Unsuccessful,"[{'Zone': 'Center'}, {'Offensive': True}, {'OppositeRelatedEvent': '547'}]","['duelAerialLost', 'offensiveDuel']",False,345845.0,,,,,,,,,,,,Eddie Nketiah,Aerial,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
868,2501081345.0,58,29.0,167,15.5,66.9,63,SecondHalf,Successful,[{'Zone': 'Back'}],['touches'],True,122117.0,,,,,,,,,,,,Aymeric Laporte,BallTouch,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
869,2501081347.0,58,31.0,13,81.3,31.6,63,SecondHalf,Successful,"[{'RegularPlay': True}, {'OutOfBoxCentre': True}, {'Zone': 'Center'}, {'GoalMouthZ': '20.8'}, {'GoalMouthY': '66.7'}, {'LeftFoot': True}, {'MissLeft': True}]","['touches', 'shotOffTarget', 'shotsTotal', 'shotOboxTotal', 'shotOpenPlay', 'shotLeftFoot']",True,394924.0,,,,,20.8,66.7,True,,,,,Fábio Vieira,MissedShots,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
870,2501081433.0,58,48.0,167,4.3,47.8,63,SecondHalf,Successful,"[{'GoalKick': True}, {'PassEndX': '13.1'}, {'PassEndY': '25.9'}, {'Length': '17.5'}, {'Zone': 'Back'}, {'Angle': '5.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,133569.0,13.1,25.9,,,,,,,,,,Stefan Ortega,Pass,Manuel Akanji,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
871,2501081437.0,58,52.0,167,14.8,46.0,63,SecondHalf,Unsuccessful,"[{'PassEndY': '35.0'}, {'Angle': '6.0'}, {'PassEndX': '40.1'}, {'Length': '27.6'}, {'Chipped': True}, {'Zone': 'Back'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passRight', 'midThird', 'pos']",True,297390.0,40.1,35.0,,,,,,,,,,Manuel Akanji,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
872,2501081447.0,58,53.0,13,55.9,66.3,63,SecondHalf,Unsuccessful,[{'Zone': 'Center'}],"['touches', 'turnover']",True,89401.0,,,,,,,,,,,,Granit Xhaka,BallTouch,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
873,2501081465.0,58,55.0,167,41.6,39.8,63,SecondHalf,Successful,"[{'Zone': 'Back'}, {'PassEndY': '28.5'}, {'Length': '11.2'}, {'PassEndX': '49.4'}, {'Angle': '5.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,365409.0,49.4,28.5,,,,,,,,,,Julián Álvarez,Pass,Kevin De Bruyne,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
874,2501081479.0,58,57.0,167,58.2,29.5,63,SecondHalf,Unsuccessful,"[{'Length': '42.4'}, {'Chipped': True}, {'PassEndY': '87.3'}, {'Zone': 'Left'}, {'Longball': True}, {'Angle': '1.2'}, {'PassEndX': '73.3'}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",True,73084.0,73.3,87.3,,,,,,,,,,Kevin De Bruyne,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
875,2501081485.0,59,1.0,13,26.8,15.2,64,SecondHalf,Successful,"[{'Angle': '0.5'}, {'Length': '8.1'}, {'Zone': 'Back'}, {'PassEndY': '20.9'}, {'PassEndX': '33.6'}, {'HeadPass': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passLeft', 'midThird', 'pos']",True,377283.0,33.6,20.9,,,,,,,,,,Takehiro Tomiyasu,Pass,Bukayo Saka,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
876,2501081489.0,59,3.0,13,33.6,20.9,64,SecondHalf,Successful,[],['ballRecovery'],False,367185.0,,,,,,,,,,,,Bukayo Saka,BallRecovery,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
877,2501081525.0,59,3.0,13,33.6,20.9,64,SecondHalf,Successful,"[{'Angle': '2.0'}, {'PassEndY': '27.5'}, {'Zone': 'Back'}, {'PassEndX': '31.4'}, {'Length': '5.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,367185.0,31.4,27.5,,,,,,,,,,Bukayo Saka,Pass,Albert Sambi Lokonga,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
878,2501115267.0,59,4.0,13,34.1,21.3,64,SecondHalf,Unsuccessful,"[{'Offensive': True}, {'Zone': 'Back'}]","['touches', 'dribbleLost']",True,349102.0,,,,,,,,,,,,Albert Sambi Lokonga,TakeOn,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
879,2501081529.0,59,6.0,13,32.5,25.4,64,SecondHalf,Successful,"[{'OppositeRelatedEvent': '554'}, {'Zone': 'Back'}, {'Foul': True}, {'Defensive': True}]","['touches', 'foulGiven']",True,349102.0,,,,,,,,,,,,Albert Sambi Lokonga,Foul,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
880,2501081517.0,59,6.0,167,67.5,74.6,64,SecondHalf,Unsuccessful,"[{'OppositeRelatedEvent': '453'}, {'Foul': True}, {'Zone': 'Center'}, {'Offensive': True}]",['foulCommitted'],False,303139.0,,,,,,,,,,,,Rodri,Foul,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
881,2501081705.0,59,26.0,13,32.6,24.4,64,SecondHalf,Successful,"[{'PassEndY': '31.0'}, {'Angle': '0.7'}, {'FreekickTaken': True}, {'PassEndX': '37.9'}, {'Length': '7.1'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passFreekickAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,361822.0,37.9,31.0,,,,,,,,,,William Saliba,Pass,Albert Sambi Lokonga,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
882,2501081719.0,59,27.0,13,38.0,31.0,64,SecondHalf,Successful,"[{'PassEndX': '28.8'}, {'PassEndY': '24.7'}, {'Angle': '3.6'}, {'Zone': 'Back'}, {'Length': '10.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,349102.0,28.8,24.7,,,,,,,,,,Albert Sambi Lokonga,Pass,William Saliba,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
883,2501081725.0,59,32.0,13,28.7,26.9,64,SecondHalf,Successful,"[{'Angle': '1.8'}, {'Length': '28.0'}, {'PassEndX': '22.4'}, {'Zone': 'Back'}, {'PassEndY': '66.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,361822.0,22.4,66.9,,,,,,,,,,William Saliba,Pass,Gabriel Magalhães,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
884,2501081769.0,59,33.0,13,22.7,68.1,64,SecondHalf,Unsuccessful,"[{'Angle': '0.4'}, {'PassEndX': '60.6'}, {'Length': '43.7'}, {'PassEndY': '94.8'}, {'Zone': 'Left'}, {'Longball': True}]","['touches', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,334087.0,60.6,94.8,,,,,,,,,,Gabriel Magalhães,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
