,minutes,touches,role,playerId,teamId,playerName,xGOT,goals_conceded,match_id,date,teamName
421,90,,Keeper,660625,8315,Unai Simon,0.36,0,3629312,2022-01-23 18:30:00,Athletic Club
422,90,,Keeper,616539,8560,Alex Remiro,0.32,0,3629310,2022-01-23 18:30:00,Real Sociedad
423,90,,Keeper,581919,8305,David Soria,0.92,0,3629310,2022-01-23 18:30:00,Getafe
424,90,,Keeper,303353,10268,Edgar Badia,0.85,1,3629323,2022-02-05 14:00:00,Elche
425,90,,Keeper,241059,9866,Fernando Pacheco,1.35,3,3629323,2022-02-05 14:00:00,Deportivo Alaves
426,90,,Keeper,300532,8661,Sergio Rico,1.93,1,3629318,2022-02-05 16:15:00,Mallorca
427,90,,Keeper,486981,8385,Jeremias Ledesma,2.56,2,3629318,2022-02-05 16:15:00,Cadiz
428,85,,Keeper,581919,8305,David Soria,0.17,0,3629319,2022-02-04 21:00:00,Getafe
429,90,,Keeper,213471,8581, Aitor,1.69,3,3629319,2022-02-04 21:00:00,Levante
430,5,,Keeper,1022354,8305,Diego Conde,0.17,0,3629319,2022-02-04 21:00:00,Getafe
431,90,,Keeper,592412,9910,Matias Dituro,0,0,3629317,2022-02-05 18:30:00,Celta Vigo
432,90,,Keeper,254241,8370,Stole Dimitrievski,0.67,2,3629317,2022-02-05 18:30:00,Rayo Vallecano
433,90,,Keeper,660625,8315,Unai Simon,0.97,1,3629314,2022-02-07 21:00:00,Athletic Club
434,90,,Keeper,41466,8558,Diego Lopez,1.77,2,3629314,2022-02-07 21:00:00,Espanyol
435,90,,Keeper,683762,8371,Sergio Herrera,1.35,0,3629320,2022-02-05 21:00:00,Osasuna
436,90,,Keeper,340020,8302,Yassine Bounou,0.32,0,3629320,2022-02-05 21:00:00,Sevilla
437,90,,Keeper,340020,8302,Yassine Bounou,0.09,0,3629331,2022-02-11 21:00:00,Sevilla
438,90,,Keeper,303353,10268,Edgar Badia,0.92,2,3629331,2022-02-11 21:00:00,Elche
439,90,,Keeper,184554,8634,Marc-Andre ter Stegen,1.40,2,3629315,2022-02-06 16:15:00,Barcelona
440,90,,Keeper,177126,9906,Jan Oblak,1.25,4,3629315,2022-02-06 16:15:00,Atletico Madrid
441,90,,Keeper,948800,10267,Giorgi Mamardashvili,0.11,0,3629322,2022-02-06 14:00:00,Valencia
442,90,,Keeper,616539,8560,Alex Remiro,0.50,0,3629322,2022-02-06 14:00:00,Real Sociedad
443,90,,Keeper,170323,8633,Thibaut Courtois,0.24,0,3629321,2022-02-06 21:00:00,Real Madrid
444,90,,Keeper,777035,7878,Luis Maximiano,2.46,1,3629321,2022-02-06 21:00:00,Granada
445,90,,Keeper,361717,8603,Rui Silva,1.30,2,3629316,2022-02-06 18:30:00,Real Betis
446,90,,Keeper,245555,10205,Geronimo Rulli,0.72,0,3629316,2022-02-06 18:30:00,Villarreal
447,90,,Keeper,241059,9866,Fernando Pacheco,1.40,1,3629324,2022-02-13 14:00:00,Deportivo Alaves
448,90,,Keeper,948800,10267,Giorgi Mamardashvili,2.10,2,3629324,2022-02-13 14:00:00,Valencia
449,90,,Keeper,1041445,8581,Dani Cárdenas,2.65,4,3629329,2022-02-13 16:15:00,Levante
450,90,,Keeper,361717,8603,Rui Silva,1.90,2,3629329,2022-02-13 16:15:00,Real Betis
451,90,,Keeper,616539,8560,Alex Remiro,0.85,0,3629330,2022-02-13 18:30:00,Real Sociedad
452,90,,Keeper,777035,7878,Luis Maximiano,3.55,2,3629330,2022-02-13 18:30:00,Granada
453,90,,Keeper,41466,8558,Diego Lopez,1.32,2,3629328,2022-02-13 21:00:00,Espanyol
454,90,,Keeper,184554,8634,Marc-Andre ter Stegen,1.77,2,3629328,2022-02-13 21:00:00,Barcelona
455,90,,Keeper,177126,9906,Jan Oblak,0.61,1,3629295,2022-02-16 19:00:00,Atletico Madrid
456,90,,Keeper,1041445,8581,Dani Cárdenas,0.76,0,3629295,2022-02-16 19:00:00,Levante
457,90,,Keeper,245555,10205,Geronimo Rulli,0.86,0,3629333,2022-02-12 16:15:00,Villarreal
458,90,,Keeper,170323,8633,Thibaut Courtois,0.12,0,3629333,2022-02-12 16:15:00,Real Madrid
459,90,,Keeper,303353,10268,Edgar Badia,0.49,1,3629343,2022-02-18 21:00:00,Elche
460,90,,Keeper,770880,8370,Luca Zidane,2.77,2,3629343,2022-02-18 21:00:00,Rayo Vallecano
461,90,,Keeper,177126,9906,Jan Oblak,3.09,3,3629325,2022-02-12 21:00:00,Atletico Madrid
462,90,,Keeper,581919,8305,David Soria,4.68,4,3629325,2022-02-12 21:00:00,Getafe
463,90,,Keeper,254241,8370,Stole Dimitrievski,2.60,3,3629332,2022-02-12 18:30:00,Rayo Vallecano
464,90,,Keeper,683762,8371,Sergio Herrera,0.25,0,3629332,2022-02-12 18:30:00,Osasuna
465,90,,Keeper,486981,8385,Jeremias Ledesma,0.99,0,3629327,2022-02-12 14:00:00,Cadiz
466,90,,Keeper,592412,9910,Matias Dituro,0.64,0,3629327,2022-02-12 14:00:00,Celta Vigo
467,90,,Keeper,683762,8371,Sergio Herrera,0.84,3,3629340,2022-02-19 16:15:00,Osasuna
468,90,,Keeper,177126,9906,Jan Oblak,0.80,0,3629340,2022-02-19 16:15:00,Atletico Madrid
469,90,,Keeper,777035,7878,Luis Maximiano,3.87,4,3629338,2022-02-19 14:00:00,Granada
470,90,,Keeper,96623,10205,Sergio Asenjo,1.32,1,3629338,2022-02-19 14:00:00,Villarreal
471,90,,Keeper,170323,8633,Thibaut Courtois,0.14,0,3629341,2022-02-19 21:00:00,Real Madrid
472,90,,Keeper,241059,9866,Fernando Pacheco,2.39,3,3629341,2022-02-19 21:00:00,Deportivo Alaves
473,90,,Keeper,948800,10267,Giorgi Mamardashvili,3.63,4,3629342,2022-02-20 16:15:00,Valencia
474,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.87,1,3629342,2022-02-20 16:15:00,Barcelona
475,90,,Keeper,592412,9910,Matias Dituro,0.42,1,3629336,2022-02-21 21:00:00,Celta Vigo
476,90,,Keeper,1041445,8581,Dani Cárdenas,1.73,1,3629336,2022-02-21 21:00:00,Levante
477,90,,Keeper,486981,8385,Jeremias Ledesma,0.99,1,3629337,2022-02-19 18:30:00,Cadiz
478,90,,Keeper,581919,8305,David Soria,0.61,1,3629337,2022-02-19 18:30:00,Getafe
479,90,,Keeper,41466,8558,Diego Lopez,0.65,1,3629339,2022-02-20 14:00:00,Espanyol
480,90,,Keeper,340020,8302,Yassine Bounou,0.99,1,3629339,2022-02-20 14:00:00,Sevilla
481,90,,Keeper,361717,8603,Rui Silva,0.44,1,3629335,2022-02-20 18:30:00,Real Betis
482,90,,Keeper,300532,8661,Sergio Rico,2.03,2,3629335,2022-02-20 18:30:00,Mallorca
483,90,,Keeper,660625,8315,Unai Simon,0.30,0,3629334,2022-02-20 21:00:00,Athletic Club
484,90,,Keeper,616539,8560,Alex Remiro,3.05,4,3629334,2022-02-20 21:00:00,Real Sociedad
485,90,,Keeper,777035,7878,Luis Maximiano,0.50,0,3629348,2022-02-28 21:00:00,Granada
486,90,,Keeper,486981,8385,Jeremias Ledesma,0.19,0,3629348,2022-02-28 21:00:00,Cadiz
487,90,,Keeper,300532,8661,Sergio Rico,1.32,2,3629326,2022-02-14 21:00:00,Mallorca
488,90,,Keeper,660625,8315,Unai Simon,2.68,3,3629326,2022-02-14 21:00:00,Athletic Club
489,90,,Keeper,770880,8370,Luca Zidane,1.67,1,3629352,2022-02-26 18:30:00,Rayo Vallecano
490,90,,Keeper,170323,8633,Thibaut Courtois,0.67,0,3629352,2022-02-26 18:30:00,Real Madrid
491,90,,Keeper,300532,8661,Sergio Rico,1.42,2,3629299,2022-03-02 21:00:00,Mallorca
492,90,,Keeper,616539,8560,Alex Remiro,0.09,0,3629299,2022-03-02 21:00:00,Real Sociedad
493,90,,Keeper,1041445,8581,Dani Cárdenas,1.05,0,3629349,2022-02-25 21:00:00,Levante
494,90,,Keeper,303353,10268,Edgar Badia,2.09,3,3629349,2022-02-25 21:00:00,Elche
495,90,,Keeper,300532,8661,Sergio Rico,0.88,1,3629346,2022-02-26 14:00:00,Mallorca
496,90,,Keeper,948800,10267,Giorgi Mamardashvili,0.19,0,3629346,2022-02-26 14:00:00,Valencia
497,90,,Keeper,177126,9906,Jan Oblak,0.15,0,3629344,2022-02-26 21:00:00,Atletico Madrid
498,90,,Keeper,592412,9910,Matias Dituro,1.37,2,3629344,2022-02-26 21:00:00,Celta Vigo
499,90,,Keeper,581919,8305,David Soria,1.41,2,3629347,2022-02-26 16:15:00,Getafe
500,90,,Keeper,241059,9866,Fernando Pacheco,1.04,2,3629347,2022-02-26 16:15:00,Deportivo Alaves
501,90,,Keeper,241059,9866,Fernando Pacheco,0.87,0,3629354,2022-03-04 21:00:00,Deportivo Alaves
502,90,,Keeper,340020,8302,Yassine Bounou,0.79,0,3629354,2022-03-04 21:00:00,Sevilla
503,90,,Keeper,340020,8302,Yassine Bounou,0.49,1,3629351,2022-02-27 16:15:00,Sevilla
504,90,,Keeper,37421,8603,Claudio Bravo,1.63,2,3629351,2022-02-27 16:15:00,Real Betis
505,90,,Keeper,616539,8560,Alex Remiro,0.13,0,3629350,2022-02-27 18:30:00,Real Sociedad
506,90,,Keeper,683762,8371,Sergio Herrera,1.40,1,3629350,2022-02-27 18:30:00,Osasuna
507,90,,Keeper,245555,10205,Geronimo Rulli,0.47,1,3629353,2022-02-27 14:00:00,Villarreal
508,90,,Keeper,41466,8558,Diego Lopez,6.09,5,3629353,2022-02-27 14:00:00,Espanyol
509,90,,Keeper,683762,8371,Sergio Herrera,0.09,0,3629360,2022-03-05 14:00:00,Osasuna
510,90,,Keeper,245555,10205,Geronimo Rulli,0.60,1,3629360,2022-03-05 14:00:00,Villarreal
511,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.22,0,3629345,2022-02-27 21:00:00,Barcelona
512,90,,Keeper,660625,8315,Unai Simon,2.62,4,3629345,2022-02-27 21:00:00,Athletic Club
513,90,,Keeper,41466,8558,Diego Lopez,0.41,0,3629359,2022-03-05 16:15:00,Espanyol
514,90,,Keeper,581919,8305,David Soria,0.12,2,3629359,2022-03-05 16:15:00,Getafe
515,90,,Keeper,660625,8315,Unai Simon,0.40,1,3629355,2022-03-07 21:00:00,Athletic Club
516,90,,Keeper,1041445,8581,Dani Cárdenas,3.84,3,3629355,2022-03-07 21:00:00,Levante
517,90,,Keeper,489240,10267, Jaume,0,1,3629362,2022-03-05 18:30:00,Valencia
518,90,,Keeper,777035,7878,Luis Maximiano,1.31,3,3629362,2022-03-05 18:30:00,Granada
519,90,,Keeper,486981,8385,Jeremias Ledesma,1.08,0,3629358,2022-03-06 14:00:00,Cadiz
520,90,,Keeper,770880,8370,Luca Zidane,1.52,2,3629358,2022-03-06 14:00:00,Rayo Vallecano
521,90,,Keeper,37421,8603,Claudio Bravo,3.03,3,3629356,2022-03-06 21:00:00,Real Betis
522,90,,Keeper,177126,9906,Jan Oblak,0.62,1,3629356,2022-03-06 21:00:00,Atletico Madrid
523,90,,Keeper,592412,9910,Matias Dituro,1.33,3,3629357,2022-03-06 18:30:00,Celta Vigo
524,90,,Keeper,300532,8661,Sergio Rico,1.93,4,3629357,2022-03-06 18:30:00,Mallorca
525,90,,Keeper,177126,9906,Jan Oblak,1.27,1,3629364,2022-03-11 21:00:00,Atletico Madrid
526,90,,Keeper,486981,8385,Jeremias Ledesma,1.82,2,3629364,2022-03-11 21:00:00,Cadiz
527,90,,Keeper,254241,8370,Stole Dimitrievski,0.96,1,3629372,2022-03-13 14:00:00,Rayo Vallecano
528,90,,Keeper,340020,8302,Yassine Bounou,0.37,1,3629372,2022-03-13 14:00:00,Sevilla
529,90,,Keeper,303353,10268,Edgar Badia,3.15,2,3629363,2022-03-06 16:15:00,Elche
530,90,,Keeper,184554,8634,Marc-Andre ter Stegen,1.15,1,3629363,2022-03-06 16:15:00,Barcelona
531,90,,Keeper,170323,8633,Thibaut Courtois,0.99,1,3629361,2022-03-05 21:00:00,Real Madrid
532,90,,Keeper,616539,8560,Alex Remiro,3.49,4,3629361,2022-03-05 21:00:00,Real Sociedad
533,90,,Keeper,361717,8603,Rui Silva,0.23,0,3629366,2022-03-13 16:15:00,Real Betis
534,90,,Keeper,660625,8315,Unai Simon,2.13,1,3629366,2022-03-13 16:15:00,Athletic Club
535,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.18,0,3629365,2022-03-13 21:00:00,Barcelona
536,90,,Keeper,683762,8371,Sergio Herrera,4.03,4,3629365,2022-03-13 21:00:00,Osasuna
537,90,,Keeper,660625,8315,Unai Simon,0.70,1,3629375,2022-03-18 21:00:00,Athletic Club
538,90,,Keeper,581919,8305,David Soria,2.56,1,3629375,2022-03-18 21:00:00,Getafe
539,90,,Keeper,616539,8560,Alex Remiro,0.42,0,3629371,2022-03-13 18:30:00,Real Sociedad
540,90,,Keeper,241059,9866,Fernando Pacheco,1.79,1,3629371,2022-03-13 18:30:00,Deportivo Alaves
541,90,,Keeper,245555,10205,Geronimo Rulli,0.20,0,3629373,2022-03-12 18:30:00,Villarreal
542,90,,Keeper,592412,9910,Matias Dituro,0.39,1,3629373,2022-03-12 18:30:00,Celta Vigo
543,90,,Keeper,1041445,8581,Dani Cárdenas,0.77,1,3629370,2022-03-12 14:00:00,Levante
544,73,,Keeper,41466,8558,Diego Lopez,0.60,0,3629370,2022-03-12 14:00:00,Espanyol
545,17,,Keeper,1167220,8558,Joan Garcia,0.60,1,3629370,2022-03-12 14:00:00,Espanyol
546,90,,Keeper,300532,8661,Sergio Rico,2.83,3,3629367,2022-03-14 21:00:00,Mallorca
547,90,,Keeper,170323,8633,Thibaut Courtois,1.09,0,3629367,2022-03-14 21:00:00,Real Madrid
548,90,,Keeper,581919,8305,David Soria,0,0,3629368,2022-03-12 21:00:00,Getafe
549,90,,Keeper,948800,10267,Giorgi Mamardashvili,0.98,0,3629368,2022-03-12 21:00:00,Valencia
550,90,,Keeper,486981,8385,Jeremias Ledesma,0.04,0,3629377,2022-03-20 16:15:00,Cadiz
551,90,,Keeper,96623,10205,Sergio Asenjo,1.52,1,3629377,2022-03-20 16:15:00,Villarreal
552,90,,Keeper,777035,7878,Luis Maximiano,0.97,1,3629369,2022-03-12 16:15:00,Granada
553,90,,Keeper,303353,10268,Edgar Badia,1.24,0,3629369,2022-03-12 16:15:00,Elche
554,90,,Keeper,592412,9910,Matias Dituro,0.04,0,3629376,2022-03-20 16:15:00,Celta Vigo
555,90,,Keeper,37421,8603,Claudio Bravo,0.53,0,3629376,2022-03-20 16:15:00,Real Betis
556,90,,Keeper,170323,8633,Thibaut Courtois,3.24,4,3629380,2022-03-20 21:00:00,Real Madrid
557,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.50,0,3629380,2022-03-20 21:00:00,Barcelona
558,90,,Keeper,241059,9866,Fernando Pacheco,1.22,3,3629374,2022-03-19 14:00:00,Deportivo Alaves
559,90,,Keeper,777035,7878,Luis Maximiano,2.20,2,3629374,2022-03-19 14:00:00,Granada
560,45,,Keeper,41466,8558,Diego Lopez,0.52,0,3629378,2022-03-20 14:00:00,Espanyol
561,90,,Keeper,300532,8661,Sergio Rico,1.39,1,3629378,2022-03-20 14:00:00,Mallorca
562,45,,Keeper,101590,8558,Oier Olazábal,0.52,0,3629378,2022-03-20 14:00:00,Espanyol
563,90,,Keeper,303353,10268,Edgar Badia,0.75,1,3629383,2022-03-19 16:15:00,Elche
564,90,,Keeper,948800,10267,Giorgi Mamardashvili,0.09,0,3629383,2022-03-19 16:15:00,Valencia
565,90,,Keeper,254241,8370,Stole Dimitrievski,1.11,1,3629382,2022-03-19 21:00:00,Rayo Vallecano
566,90,,Keeper,177126,9906,Jan Oblak,0.32,0,3629382,2022-03-19 21:00:00,Atletico Madrid
567,90,,Keeper,280818,8302,Marko Dmitrovic,0.33,0,3629381,2022-03-20 18:30:00,Sevilla
568,90,,Keeper,616539,8560,Alex Remiro,0,0,3629381,2022-03-20 18:30:00,Real Sociedad
569,90,,Keeper,581919,8305,David Soria,0.07,0,3629389,2022-04-02 14:00:00,Getafe
570,90,,Keeper,300532,8661,Sergio Rico,1.73,1,3629389,2022-04-02 14:00:00,Mallorca
571,90,,Keeper,1041445,8581,Dani Cárdenas,0.10,0,3629391,2022-04-02 16:15:00,Levante
572,90,,Keeper,245555,10205,Geronimo Rulli,1.39,2,3629391,2022-04-02 16:15:00,Villarreal
573,90,,Keeper,683762,8371,Sergio Herrera,1.66,1,3629379,2022-03-19 18:30:00,Osasuna
574,90,,Keeper,1041445,8581,Dani Cárdenas,3.07,3,3629379,2022-03-19 18:30:00,Levante
575,90,,Keeper,592412,9910,Matias Dituro,3.44,2,3629388,2022-04-02 18:30:00,Celta Vigo
576,90,,Keeper,170323,8633,Thibaut Courtois,2.29,1,3629388,2022-04-02 18:30:00,Real Madrid
577,90,,Keeper,616539,8560,Alex Remiro,0.29,0,3629392,2022-04-04 21:00:00,Real Sociedad
578,90,,Keeper,101590,8558,Oier Olazábal,1.88,1,3629392,2022-04-04 21:00:00,Espanyol
579,90,,Keeper,177126,9906,Jan Oblak,0.47,1,3629385,2022-04-02 21:00:00,Atletico Madrid
580,90,,Keeper,241059,9866,Fernando Pacheco,4.78,4,3629385,2022-04-02 21:00:00,Deportivo Alaves
581,90,,Keeper,37421,8603,Claudio Bravo,0.39,1,3629387,2022-04-03 16:15:00,Real Betis
582,90,,Keeper,683762,8371,Sergio Herrera,3.20,4,3629387,2022-04-03 16:15:00,Osasuna
583,90,,Keeper,660625,8315,Unai Simon,0.64,1,3629384,2022-04-03 14:00:00,Athletic Club
584,90,,Keeper,303353,10268,Edgar Badia,1.97,2,3629384,2022-04-03 14:00:00,Elche
585,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.30,0,3629386,2022-04-03 21:00:00,Barcelona
586,90,,Keeper,340020,8302,Yassine Bounou,1.63,1,3629386,2022-04-03 21:00:00,Sevilla
587,90,,Keeper,777035,7878,Luis Maximiano,1.85,2,3629390,2022-04-03 18:30:00,Granada
588,90,,Keeper,254241,8370,Stole Dimitrievski,2.21,2,3629390,2022-04-03 18:30:00,Rayo Vallecano
589,90,,Keeper,948800,10267,Giorgi Mamardashvili,0.28,0,3629393,2022-04-03 18:30:00,Valencia
590,90,,Keeper,486981,8385,Jeremias Ledesma,0.01,0,3629393,2022-04-03 18:30:00,Cadiz
591,90,,Keeper,340020,8302,Yassine Bounou,1.09,2,3629400,2022-04-08 21:00:00,Sevilla
592,90,,Keeper,777035,7878,Luis Maximiano,3.82,4,3629400,2022-04-08 21:00:00,Granada
593,90,,Keeper,616539,8560,Alex Remiro,0.20,0,3629410,2022-04-15 21:00:00,Real Sociedad
594,90,,Keeper,37421,8603,Claudio Bravo,0.60,0,3629410,2022-04-15 21:00:00,Real Betis
595,90,,Keeper,254241,8370,Stole Dimitrievski,0.77,1,3629401,2022-04-11 21:00:00,Rayo Vallecano
596,90,,Keeper,948800,10267,Giorgi Mamardashvili,1.53,1,3629401,2022-04-11 21:00:00,Valencia
597,90,,Keeper,486981,8385,Jeremias Ledesma,1.31,2,3629395,2022-04-09 14:00:00,Cadiz
598,90,,Keeper,37421,8603,Claudio Bravo,1.43,1,3629395,2022-04-09 14:00:00,Real Betis
599,90,,Keeper,96623,10205,Sergio Asenjo,1.71,1,3629402,2022-04-09 18:30:00,Villarreal
600,90,,Keeper,660625,8315,Unai Simon,1.26,1,3629402,2022-04-09 18:30:00,Athletic Club
601,90,,Keeper,300532,8661,Sergio Rico,0.05,0,3629394,2022-04-09 16:15:00,Mallorca
602,90,,Keeper,177126,9906,Jan Oblak,1.36,1,3629394,2022-04-09 16:15:00,Atletico Madrid
603,90,,Keeper,683762,8371,Sergio Herrera,0.06,0,3629398,2022-04-10 14:00:00,Osasuna
604,90,,Keeper,241059,9866,Fernando Pacheco,2.46,1,3629398,2022-04-10 14:00:00,Deportivo Alaves
605,90,,Keeper,170323,8633,Thibaut Courtois,0,0,3629399,2022-04-09 21:00:00,Real Madrid
606,90,,Keeper,581919,8305,David Soria,1.71,2,3629399,2022-04-09 21:00:00,Getafe
607,90,,Keeper,41466,8558,Diego Lopez,0.63,0,3629396,2022-04-10 16:15:00,Espanyol
608,90,,Keeper,592412,9910,Matias Dituro,0.59,1,3629396,2022-04-10 16:15:00,Celta Vigo
609,90,,Keeper,303353,10268,Edgar Badia,1.23,2,3629403,2022-04-10 18:30:00,Elche
610,90,,Keeper,616539,8560,Alex Remiro,0.89,1,3629403,2022-04-10 18:30:00,Real Sociedad
611,90,,Keeper,303353,10268,Edgar Badia,0.31,0,3629413,2022-04-16 14:00:00,Elche
612,90,,Keeper,300532,8661,Sergio Rico,0.30,3,3629413,2022-04-16 14:00:00,Mallorca
613,90,,Keeper,948800,10267,Giorgi Mamardashvili,1.62,2,3629412,2022-04-16 18:30:00,Valencia
614,90,,Keeper,683762,8371,Sergio Herrera,1.31,1,3629412,2022-04-16 18:30:00,Osasuna
615,90,,Keeper,1041445,8581,Dani Cárdenas,1.94,3,3629397,2022-04-10 21:00:00,Levante
616,90,,Keeper,184554,8634,Marc-Andre ter Stegen,3.65,2,3629397,2022-04-10 21:00:00,Barcelona
617,90,,Keeper,241059,9866,Fernando Pacheco,0.83,0,3629404,2022-04-16 16:15:00,Deportivo Alaves
618,90,,Keeper,254241,8370,Stole Dimitrievski,0.66,1,3629404,2022-04-16 16:15:00,Rayo Vallecano
619,90,,Keeper,581919,8305,David Soria,2.28,2,3629408,2022-04-16 21:00:00,Getafe
620,90,,Keeper,245555,10205,Geronimo Rulli,1.09,1,3629408,2022-04-16 21:00:00,Villarreal
621,90,,Keeper,300532,8661,Sergio Rico,0.71,1,3629417,2022-04-19 19:00:00,Mallorca
622,90,,Keeper,241059,9866,Fernando Pacheco,1.59,2,3629417,2022-04-19 19:00:00,Deportivo Alaves
623,90,,Keeper,361717,8603,Rui Silva,0.96,1,3629415,2022-04-19 21:00:00,Real Betis
624,90,,Keeper,303353,10268,Edgar Badia,0.64,0,3629415,2022-04-19 21:00:00,Elche
625,90,,Keeper,592412,9910,Matias Dituro,1.91,2,3629416,2022-04-20 20:00:00,Celta Vigo
626,90,,Keeper,581919,8305,David Soria,0.06,0,3629416,2022-04-20 20:00:00,Getafe
627,90,,Keeper,177126,9906,Jan Oblak,0.08,0,3629414,2022-04-20 19:00:00,Atletico Madrid
628,90,,Keeper,777035,7878,Luis Maximiano,0.23,0,3629414,2022-04-20 19:00:00,Granada
629,90,,Keeper,245555,10205,Geronimo Rulli,0.04,0,3629423,2022-04-19 21:30:00,Villarreal
630,90,,Keeper,212512,10267,Jasper Cillessen,2.73,2,3629423,2022-04-19 21:30:00,Valencia
631,90,,Keeper,41466,8558,Diego Lopez,0.58,1,3629419,2022-04-21 19:00:00,Espanyol
632,90,,Keeper,254241,8370,Stole Dimitrievski,0.20,0,3629419,2022-04-21 19:00:00,Rayo Vallecano
633,90,,Keeper,683762,8371,Sergio Herrera,6.27,3,3629421,2022-04-20 21:30:00,Osasuna
634,90,,Keeper,170323,8633,Thibaut Courtois,1.89,1,3629421,2022-04-20 21:30:00,Real Madrid
635,90,,Keeper,486981,8385,Jeremias Ledesma,2.56,3,3629418,2022-04-21 20:00:00,Cadiz
636,90,,Keeper,660625,8315,Unai Simon,2.36,2,3629418,2022-04-21 20:00:00,Athletic Club
637,90,,Keeper,616539,8560,Alex Remiro,0.98,1,3629422,2022-04-21 21:30:00,Real Sociedad
638,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.84,0,3629422,2022-04-21 21:30:00,Barcelona
639,90,,Keeper,1041445,8581,Dani Cárdenas,2.22,3,3629420,2022-04-21 19:00:00,Levante
640,90,,Keeper,340020,8302,Yassine Bounou,2.42,2,3629420,2022-04-21 19:00:00,Sevilla
641,90,,Keeper,177126,9906,Jan Oblak,0.80,1,3629406,2022-04-17 16:15:00,Atletico Madrid
642,90,,Keeper,41466,8558,Diego Lopez,2.18,2,3629406,2022-04-17 16:15:00,Espanyol
643,90,,Keeper,777035,7878,Luis Maximiano,4.25,4,3629409,2022-04-17 14:00:00,Granada
644,90,,Keeper,1041445,8581,Dani Cárdenas,1.28,1,3629409,2022-04-17 14:00:00,Levante
645,90,,Keeper,340020,8302,Yassine Bounou,1.88,3,3629411,2022-04-17 21:00:00,Sevilla
646,90,,Keeper,170323,8633,Thibaut Courtois,0.85,2,3629411,2022-04-17 21:00:00,Real Madrid
647,90,,Keeper,184554,8634,Marc-Andre ter Stegen,1.89,1,3629407,2022-04-18 21:00:00,Barcelona
648,90,,Keeper,486981,8385,Jeremias Ledesma,1.04,0,3629407,2022-04-18 21:00:00,Cadiz
649,90,,Keeper,660625,8315,Unai Simon,1.31,2,3629405,2022-04-17 18:30:00,Athletic Club
650,90,,Keeper,592412,9910,Matias Dituro,0.55,0,3629405,2022-04-17 18:30:00,Celta Vigo
651,90,,Keeper,948800,10267,Giorgi Mamardashvili,2.58,1,3629431,2022-04-30 18:30:00,Valencia
652,90,,Keeper,1041445,8581,Dani Cárdenas,0.82,1,3629431,2022-04-30 18:30:00,Levante
653,90,,Keeper,241059,9866,Fernando Pacheco,0.43,1,3629424,2022-04-30 14:00:00,Deportivo Alaves
654,90,,Keeper,96623,10205,Sergio Asenjo,2.03,2,3629424,2022-04-30 14:00:00,Villarreal
655,90,,Keeper,660625,8315,Unai Simon,0.99,0,3629425,2022-04-30 21:00:00,Athletic Club
656,90,,Keeper,177126,9906,Jan Oblak,1.61,2,3629425,2022-04-30 21:00:00,Atletico Madrid
657,90,,Keeper,170323,8633,Thibaut Courtois,1.55,0,3629429,2022-04-30 16:15:00,Real Madrid
658,90,,Keeper,41466,8558,Diego Lopez,2.44,4,3629429,2022-04-30 16:15:00,Espanyol
659,90,,Keeper,303353,10268,Edgar Badia,1.22,1,3629433,2022-05-01 14:00:00,Elche
660,90,,Keeper,683762,8371,Sergio Herrera,0.64,1,3629433,2022-05-01 14:00:00,Osasuna
661,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.34,1,3629296,2022-04-24 21:00:00,Barcelona
662,90,,Keeper,254241,8370,Stole Dimitrievski,0.25,0,3629296,2022-04-24 21:00:00,Rayo Vallecano
663,90,,Keeper,777035,7878,Luis Maximiano,1.60,1,3629428,2022-05-01 16:15:00,Granada
664,90,,Keeper,592412,9910,Matias Dituro,2.05,1,3629428,2022-05-01 16:15:00,Celta Vigo
665,90,,Keeper,254241,8370,Stole Dimitrievski,0.66,1,3629432,2022-05-01 18:30:00,Rayo Vallecano
666,90,,Keeper,616539,8560,Alex Remiro,1.48,1,3629432,2022-05-01 18:30:00,Real Sociedad
667,90,,Keeper,581919,8305,David Soria,0.08,0,3629439,2022-05-08 14:00:00,Getafe
668,90,,Keeper,254241,8370,Stole Dimitrievski,0.57,0,3629439,2022-05-08 14:00:00,Rayo Vallecano
669,90,,Keeper,340020,8302,Yassine Bounou,0.54,1,3629430,2022-04-29 21:00:00,Sevilla
670,90,,Keeper,486981,8385,Jeremias Ledesma,1.24,1,3629430,2022-04-29 21:00:00,Cadiz
671,90,,Keeper,1041445,8581,Dani Cárdenas,1.15,1,3629442,2022-05-06 21:00:00,Levante
672,90,,Keeper,616539,8560,Alex Remiro,1.86,2,3629442,2022-05-06 21:00:00,Real Sociedad
673,90,,Keeper,581919,8305,David Soria,0.37,0,3629427,2022-05-02 21:00:00,Getafe
674,90,,Keeper,37421,8603,Claudio Bravo,0.55,0,3629427,2022-05-02 21:00:00,Real Betis
675,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.45,1,3629426,2022-05-01 21:00:00,Barcelona
